horizon,stop_rewards,continue_reward,batch_size,stop_probability,estimator,num_seeds,timestep,credit_bias,credit_variance,step_count
5,0|2|1|3|0,0,128,0.8,oracle_advantage,200,4,0,0,40
5,0|2|1|3|0,0,128,0.8,batch_centered_broadcast,200,0,0.00174,0.597342674685,25600
5,0|2|1|3|0,0,128,0.8,batch_centered_broadcast,200,1,1.48965727636,0.2077660352,5096
5,0|2|1|3|0,0,128,0.8,batch_centered_broadcast,200,2,0.920521015423,0.640981833048,1018
5,0|2|1|3|0,0,128,0.8,batch_centered_broadcast,200,3,2.02930440147,1.34318391876,217
5,0|2|1|3|0,0,128,0.8,batch_centered_broadcast,200,4,-0.357677165354,0.00376615878232,40
5,0|2|1|3|0,0,128,0.8,turn_loo,200,0,0.00174,0.597342674685,25600
5,0|2|1|3|0,0,128,0.8,turn_loo,200,1,-0.000169544740973,0.211807077253,5096
5,0|2|1|3|0,0,128,0.8,turn_loo,200,2,-0.00958742632613,0.822785546967,1018
5,0|2|1|3|0,0,128,0.8,turn_loo,200,3,0.810138248848,3.51876234365,217
5,0|2|1|3|0,0,128,0.8,turn_loo,200,4,0,0,40
5,0|2|1|3|0,0,500,0.2,oracle_advantage,200,0,0,0.141863686532,100000
5,0|2|1|3|0,0,500,0.2,oracle_advantage,200,1,0,0.279360109627,80134
5,0|2|1|3|0,0,500,0.2,oracle_advantage,200,2,0,0.0255195670615,64063
5,0|2|1|3|0,0,500,0.2,oracle_advantage,200,3,0,1.4291436562,51304
5,0|2|1|3|0,0,500,0.2,oracle_advantage,200,4,0,0,41146
5,0|2|1|3|0,0,500,0.2,batch_centered_broadcast,200,0,-0.00126496,1.11857958402,100000
5,0|2|1|3|0,0,500,0.2,batch_centered_broadcast,200,1,0.185990903713,1.21980000124,80134
5,0|2|1|3|0,0,500,0.2,batch_centered_broadcast,200,2,-0.0787119230109,1.17302458111,64063
5,0|2|1|3|0,0,500,0.2,batch_centered_broadcast,200,3,-0.153891808254,1.43131679101,51304
5,0|2|1|3|0,0,500,0.2,batch_centered_broadcast,200,4,-0.753840252322,0.00242033146779,41146
5,0|2|1|3|0,0,500,0.2,turn_loo,200,0,-0.00126496,1.11857958402,100000
5,0|2|1|3|0,0,500,0.2,turn_loo,200,1,-0.000728080465221,1.22061855532,80134
5,0|2|1|3|0,0,500,0.2,turn_loo,200,2,0.000334670558669,1.17431771974,64063
5,0|2|1|3|0,0,500,0.2,turn_loo,200,3,0.00601122719476,1.43446421063,51304
5,0|2|1|3|0,0,500,0.2,turn_loo,200,4,0,0,41146
5,0|2|1|3|0,0,500,0.35,oracle_advantage,200,0,0,0.428905764908,100000
5,0|2|1|3|0,0,500,0.35,oracle_advantage,200,1,0,0.213677281344,64784
5,0|2|1|3|0,0,500,0.35,oracle_advantage,200,2,0,0.000569100837705,41941
5,0|2|1|3|0,0,500,0.35,oracle_advantage,200,3,0,2.0463387334,27242
5,0|2|1|3|0,0,500,0.35,oracle_advantage,200,4,0,0,17719
5,0|2|1|3|0,0,500,0.35,batch_centered_broadcast,200,0,0.00296163,1.12909345746,100000
5,0|2|1|3|0,0,500,0.35,batch_centered_broadcast,200,1,0.48116759793,1.07747870724,64784
5,0|2|1|3|0,0,500,0.35,batch_centered_broadcast,200,2,0.142229537519,1.33257764163,41941
5,0|2|1|3|0,0,500,0.35,batch_centered_broadcast,200,3,0.160592596985,2.04972663909,27242
5,0|2|1|3|0,0,500,0.35,batch_centered_broadcast,200,4,-0.889781255609,0.00192087611155,17719
5,0|2|1|3|0,0,500,0.35,turn_loo,200,0,0.00296163,1.12909345746,100000
5,0|2|1|3|0,0,500,0.35,turn_loo,200,1,-0.00251791337367,1.07850546986,64784
5,0|2|1|3|0,0,500,0.35,turn_loo,200,2,2.34257647648e-05,1.33716150628,41941
5,0|2|1|3|0,0,500,0.35,turn_loo,200,3,0.00128845165553,2.06410613498,27242
5,0|2|1|3|0,0,500,0.35,turn_loo,200,4,0,0,17719
5,0|2|1|3|0,0,500,0.5,oracle_advantage,200,0,0,0.660149574236,100000
5,0|2|1|3|0,0,500,0.5,oracle_advantage,200,1,0,0.140624571523,49841
5,0|2|1|3|0,0,500,0.5,oracle_advantage,200,2,0,0.0624996484493,24877
5,0|2|1|3|0,0,500,0.5,oracle_advantage,200,3,0,2.24981996584,12409
5,0|2|1|3|0,0,500,0.5,oracle_advantage,200,4,0,0,6260
5,0|2|1|3|0,0,500,0.5,batch_centered_broadcast,200,0,0.00258375,1.02542674527,100000
5,0|2|1|3|0,0,500,0.5,batch_centered_broadcast,200,1,0.813109701878,0.735388916228,49841
5,0|2|1|3|0,0,500,0.5,batch_centered_broadcast,200,2,0.435013472699,1.18427706451,24877
5,0|2|1|3|0,0,500,0.5,batch_centered_broadcast,200,3,0.691681614498,2.25380442754,12409
5,0|2|1|3|0,0,500,0.5,batch_centered_broadcast,200,4,-0.809044926915,0.00181235390604,6260
5,0|2|1|3|0,0,500,0.5,turn_loo,200,0,0.00258375,1.02542674527,100000
5,0|2|1|3|0,0,500,0.5,turn_loo,200,1,-0.000654581569391,0.736313446295,49841
5,0|2|1|3|0,0,500,0.5,turn_loo,200,2,0.00059291715239,1.19210344307,24877
5,0|2|1|3|0,0,500,0.5,turn_loo,200,3,0.0134176807156,2.29069465456,12409
5,0|2|1|3|0,0,500,0.5,turn_loo,200,4,0,0,6260
5,0|2|1|3|0,0,500,0.65,oracle_advantage,200,0,0,0.708982812795,100000
5,0|2|1|3|0,0,500,0.65,oracle_advantage,200,1,0,0.101129711398,34911
5,0|2|1|3|0,0,500,0.65,oracle_advantage,200,2,0,0.205622693296,12158
5,0|2|1|3|0,0,500,0.65,oracle_advantage,200,3,0,2.07310379771,4269
5,0|2|1|3|0,0,500,0.65,oracle_advantage,200,4,0,0,1536
5,0|2|1|3|0,0,500,0.65,batch_centered_broadcast,200,0,0.00157207375,0.857360171244,100000
5,0|2|1|3|0,0,500,0.65,batch_centered_broadcast,200,1,1.14727624479,0.426406479713,34911
5,0|2|1|3|0,0,500,0.65,batch_centered_broadcast,200,2,0.706389339792,0.922963824198,12158
5,0|2|1|3|0,0,500,0.65,batch_centered_broadcast,200,3,1.33400858874,2.07585911511,4269
5,0|2|1|3|0,0,500,0.65,batch_centered_broadcast,200,4,-0.616497317552,0.00170557896025,1536
5,0|2|1|3|0,0,500,0.65,turn_loo,200,0,0.00157207375,0.857360171244,100000
5,0|2|1|3|0,0,500,0.65,turn_loo,200,1,-0.00116345492825,0.427639204329,34911
5,0|2|1|3|0,0,500,0.65,turn_loo,200,2,-0.0010704885672,0.940367275196,12158
5,0|2|1|3|0,0,500,0.65,turn_loo,200,3,0.0294096978215,2.1943050914,4269
5,0|2|1|3|0,0,500,0.65,turn_loo,200,4,0,0,1536
5,0|2|1|3|0,0,500,0.8,oracle_advantage,200,0,0,0.552375997432,100000
5,0|2|1|3|0,0,500,0.8,oracle_advantage,200,1,0,0.0835806708094,20059
5,0|2|1|3|0,0,500,0.8,oracle_advantage,200,2,0,0.311679776638,4053
5,0|2|1|3|0,0,500,0.8,oracle_advantage,200,3,0,1.44134272667,804
5,0|2|1|3|0,0,500,0.8,oracle_advantage,200,4,0,0,161
5,0|2|1|3|0,0,500,0.8,batch_centered_broadcast,200,0,-0.00109504,0.593481672765,100000
5,0|2|1|3|0,0,500,0.8,batch_centered_broadcast,200,1,1.48365491499,0.205858815816,20059
5,0|2|1|3|0,0,500,0.8,batch_centered_broadcast,200,2,0.908296118514,0.59827241749,4053
5,0|2|1|3|0,0,500,0.8,batch_centered_broadcast,200,3,2.028834784,1.44035099976,804
5,0|2|1|3|0,0,500,0.8,batch_centered_broadcast,200,4,-0.369459415726,0.0011378912517,161
5,0|2|1|3|0,0,500,0.8,turn_loo,200,0,-0.00109504,0.593481672765,100000
5,0|2|1|3|0,0,500,0.8,turn_loo,200,1,0.00147883742958,0.206703274245,20059
5,0|2|1|3|0,0,500,0.8,turn_loo,200,2,0.00227979274611,0.629760284359,4053
5,0|2|1|3|0,0,500,0.8,turn_loo,200,3,0.0492537313433,1.90190865443,804
5,0|2|1|3|0,0,500,0.8,turn_loo,200,4,0,0,161
8,0|2|1|3|0|2|1|3,0,2,0.2,oracle_advantage,200,0,0,0.63719658314,400
8,0|2|1|3|0|2|1|3,0,2,0.2,oracle_advantage,200,1,0,0.000393183343695,316
8,0|2|1|3|0|2|1|3,0,2,0.2,oracle_advantage,200,2,0,0.2255110144,255
8,0|2|1|3|0|2|1|3,0,2,0.2,oracle_advantage,200,3,0,0.153265806997,204
8,0|2|1|3|0|2|1|3,0,2,0.2,oracle_advantage,200,4,0,0.858308178852,167
8,0|2|1|3|0|2|1|3,0,2,0.2,oracle_advantage,200,5,0,0.070319341649,139
8,0|2|1|3|0|2|1|3,0,2,0.2,oracle_advantage,200,6,0,0.698577470204,102
8,0|2|1|3|0|2|1|3,0,2,0.2,oracle_advantage,200,7,0,0,79
8,0|2|1|3|0|2|1|3,0,2,0.2,batch_centered_broadcast,200,0,0.01959808,2.6,400
8,0|2|1|3|0|2|1|3,0,2,0.2,batch_centered_broadcast,200,1,0.376932050633,2.21578072424,316
8,0|2|1|3|0|2|1|3,0,2,0.2,batch_centered_broadcast,200,2,0.36862745098,2.41313341023,255
8,0|2|1|3|0|2|1|3,0,2,0.2,batch_centered_broadcast,200,3,0.661082352941,2.33763456363,204
8,0|2|1|3|0|2|1|3,0,2,0.2,batch_centered_broadcast,200,4,0.350946107784,2.32909032235,167
8,0|2|1|3|0|2|1|3,0,2,0.2,batch_centered_broadcast,200,5,0.809496402878,1.80311578076,139
8,0|2|1|3|0|2|1|3,0,2,0.2,batch_centered_broadcast,200,6,0.972549019608,1.91541714725,102
8,0|2|1|3|0|2|1|3,0,2,0.2,batch_centered_broadcast,200,7,1.32911392405,1.36003845538,79
8,0|2|1|3|0|2|1|3,0,2,0.2,turn_loo,200,0,0.01959808,2.6,400
8,0|2|1|3|0|2|1|3,0,2,0.2,turn_loo,200,1,0.376932050633,2.21578072424,316
8,0|2|1|3|0|2|1|3,0,2,0.2,turn_loo,200,2,0.682352941176,2.66380622837,255
8,0|2|1|3|0|2|1|3,0,2,0.2,turn_loo,200,3,1.1414745098,2.75458958093,204
8,0|2|1|3|0|2|1|3,0,2,0.2,turn_loo,200,4,1.16531736527,2.42475527986,167
8,0|2|1|3|0|2|1|3,0,2,0.2,turn_loo,200,5,1.65122302158,1.86346462398,139
8,0|2|1|3|0|2|1|3,0,2,0.2,turn_loo,200,6,1.97254901961,1.85659361784,102
8,0|2|1|3|0|2|1|3,0,2,0.2,turn_loo,200,7,2.3164556962,1.58340009614,79
8,0|2|1|3|0|2|1|3,0,2,0.35,oracle_advantage,200,0,0,0.730355727127,400
8,0|2|1|3|0|2|1|3,0,2,0.35,oracle_advantage,200,1,0,0.0273384652182,249
8,0|2|1|3|0|2|1|3,0,2,0.35,oracle_advantage,200,2,0,0.20460184627,177
8,0|2|1|3|0|2|1|3,0,2,0.35,oracle_advantage,200,3,0,0.598657351854,122
8,0|2|1|3|0|2|1|3,0,2,0.35,oracle_advantage,200,4,0,0.995390581597,72
8,0|2|1|3|0|2|1|3,0,2,0.35,oracle_advantage,200,5,0,0.0220761245675,51
8,0|2|1|3|0|2|1|3,0,2,0.35,oracle_advantage,200,6,0,0.941736028537,29
8,0|2|1|3|0|2|1|3,0,2,0.35,oracle_advantage,200,7,0,0,18
8,0|2|1|3|0|2|1|3,0,2,0.35,batch_centered_broadcast,200,0,0.0484810210156,2.67,400
8,0|2|1|3|0|2|1|3,0,2,0.35,batch_centered_broadcast,200,1,0.765161351782,2.03835422009,249
8,0|2|1|3|0|2|1|3,0,2,0.35,batch_centered_broadcast,200,2,0.622639304379,2.22407354209,177
8,0|2|1|3|0|2|1|3,0,2,0.35,batch_centered_broadcast,200,3,0.938649795082,2.22843321688,122
8,0|2|1|3|0|2|1|3,0,2,0.35,batch_centered_broadcast,200,4,0.413625,2.33159722222,72
8,0|2|1|3|0|2|1|3,0,2,0.35,batch_centered_broadcast,200,5,1.08323529412,1.97693194925,51
8,0|2|1|3|0|2|1|3,0,2,0.35,batch_centered_broadcast,200,6,1.3,2.45897740785,29
8,0|2|1|3|0|2|1|3,0,2,0.35,batch_centered_broadcast,200,7,2.05555555556,1.16358024691,18
8,0|2|1|3|0|2|1|3,0,2,0.35,turn_loo,200,0,0.0484810210156,2.67,400
8,0|2|1|3|0|2|1|3,0,2,0.35,turn_loo,200,1,0.765161351782,2.03835422009,249
8,0|2|1|3|0|2|1|3,0,2,0.35,turn_loo,200,2,0.950322920198,2.2936576335,177
8,0|2|1|3|0|2|1|3,0,2,0.35,turn_loo,200,3,1.46323995902,2.26310131685,122
8,0|2|1|3|0|2|1|3,0,2,0.35,turn_loo,200,4,1.26084722222,1.43209876543,72
8,0|2|1|3|0|2|1|3,0,2,0.35,turn_loo,200,5,1.98519607843,0.900422914264,51
8,0|2|1|3|0|2|1|3,0,2,0.35,turn_loo,200,6,2.3,0.941736028537,29
8,0|2|1|3|0|2|1|3,0,2,0.35,turn_loo,200,7,3,0,18
8,0|2|1|3|0|2|1|3,0,2,0.5,oracle_advantage,200,0,0,0.7649359375,400
8,0|2|1|3|0|2|1|3,0,2,0.5,oracle_advantage,200,1,0,0.0603478052928,194
8,0|2|1|3|0|2|1|3,0,2,0.5,oracle_advantage,200,2,0,0.249527410208,115
8,0|2|1|3|0|2|1|3,0,2,0.5,oracle_advantage,200,3,0,1,60
8,0|2|1|3|0|2|1|3,0,2,0.5,oracle_advantage,200,4,0,0.888888888889,30
8,0|2|1|3|0|2|1|3,0,2,0.5,oracle_advantage,200,5,0,0,20
8,0|2|1|3|0|2|1|3,0,2,0.5,oracle_advantage,200,6,0,0.99173553719,11
8,0|2|1|3|0|2|1|3,0,2,0.5,oracle_advantage,200,7,0,0,5
8,0|2|1|3|0|2|1|3,0,2,0.5,batch_centered_broadcast,200,0,0.02625,2.31,400
8,0|2|1|3|0|2|1|3,0,2,0.5,batch_centered_broadcast,200,1,1.01030927835,1.80797640557,194
8,0|2|1|3|0|2|1|3,0,2,0.5,batch_centered_broadcast,200,2,0.7,2.16604914934,115
8,0|2|1|3|0|2|1|3,0,2,0.5,batch_centered_broadcast,200,3,1.25,2.62083333333,60
8,0|2|1|3|0|2|1|3,0,2,0.5,batch_centered_broadcast,200,4,0.0333333333333,2.69888888889,30
8,0|2|1|3|0|2|1|3,0,2,0.5,batch_centered_broadcast,200,5,1.1,1.79,20
8,0|2|1|3|0|2|1|3,0,2,0.5,batch_centered_broadcast,200,6,1.18181818182,2.26446280992,11
8,0|2|1|3|0|2|1|3,0,2,0.5,batch_centered_broadcast,200,7,2.2,0.96,5
8,0|2|1|3|0|2|1|3,0,2,0.5,turn_loo,200,0,0.02625,2.31,400
8,0|2|1|3|0|2|1|3,0,2,0.5,turn_loo,200,1,1.01030927835,1.80797640557,194
8,0|2|1|3|0|2|1|3,0,2,0.5,turn_loo,200,2,1.11739130435,1.87629489603,115
8,0|2|1|3|0|2|1|3,0,2,0.5,turn_loo,200,3,1.85,2.16083333333,60
8,0|2|1|3|0|2|1|3,0,2,0.5,turn_loo,200,4,0.966666666667,1.21,30
8,0|2|1|3|0|2|1|3,0,2,0.5,turn_loo,200,5,1.95,0.5475,20
8,0|2|1|3|0|2|1|3,0,2,0.5,turn_loo,200,6,2,0.99173553719,11
8,0|2|1|3|0|2|1|3,0,2,0.5,turn_loo,200,7,3,0,5
8,0|2|1|3|0|2|1|3,0,2,0.65,oracle_advantage,200,0,0,0.725427786231,400
8,0|2|1|3|0|2|1|3,0,2,0.65,oracle_advantage,200,1,0,0.081523442576,137
8,0|2|1|3|0|2|1|3,0,2,0.65,oracle_advantage,200,2,0,0.2716294737,53
8,0|2|1|3|0|2|1|3,0,2,0.65,oracle_advantage,200,3,0,1.36510014062,14
8,0|2|1|3|0|2|1|3,0,2,0.65,oracle_advantage,200,4,0,0.879434693878,7
8,0|2|1|3|0|2|1|3,0,2,0.65,oracle_advantage,200,5,0,0.02,3
8,0|2|1|3|0|2|1|3,0,2,0.65,oracle_advantage,200,6,0,0,1
8,0|2|1|3|0|2|1|3,0,2,0.65,batch_centered_broadcast,200,0,0.0134610888281,1.695,400
8,0|2|1|3|0|2|1|3,0,2,0.65,batch_centered_broadcast,200,1,1.24058811656,1.09073472215,137
8,0|2|1|3|0|2|1|3,0,2,0.65,batch_centered_broadcast,200,2,0.799598596698,1.38056247775,53
8,0|2|1|3|0|2|1|3,0,2,0.65,batch_centered_broadcast,200,3,1.77908392857,2.5306122449,14
8,0|2|1|3|0|2|1|3,0,2,0.65,batch_centered_broadcast,200,4,-0.00603571428571,1.26530612245,7
8,0|2|1|3|0|2|1|3,0,2,0.65,batch_centered_broadcast,200,5,0.995,0.666666666667,3
8,0|2|1|3|0|2|1|3,0,2,0.65,batch_centered_broadcast,200,6,1.7,0,1
8,0|2|1|3|0|2|1|3,0,2,0.65,turn_loo,200,0,0.0134610888281,1.695,400
8,0|2|1|3|0|2|1|3,0,2,0.65,turn_loo,200,1,1.24058811656,1.09073472215,137
8,0|2|1|3|0|2|1|3,0,2,0.65,turn_loo,200,2,1.25242878538,0.694197223211,53
8,0|2|1|3|0|2|1|3,0,2,0.65,turn_loo,200,3,2.20765535714,1.69387755102,14
8,0|2|1|3|0|2|1|3,0,2,0.65,turn_loo,200,4,0.565392857143,0.775510204082,7
8,0|2|1|3|0|2|1|3,0,2,0.65,turn_loo,200,5,1.66166666667,0.222222222222,3
8,0|2|1|3|0|2|1|3,0,2,0.65,turn_loo,200,6,1.7,0,1
8,0|2|1|3|0|2|1|3,0,2,0.8,oracle_advantage,200,0,0,0.583271335829,400
8,0|2|1|3|0|2|1|3,0,2,0.8,oracle_advantage,200,1,0,0.0886963972569,86
8,0|2|1|3|0|2|1|3,0,2,0.8,oracle_advantage,200,2,0,0.2774674176,20
8,0|2|1|3|0|2|1|3,0,2,0.8,oracle_advantage,200,3,0,0,3
8,0|2|1|3|0|2|1|3,0,2,0.8,batch_centered_broadcast,200,0,-0.02788512,1.2,400
8,0|2|1|3|0|2|1|3,0,2,0.8,batch_centered_broadcast,200,1,1.47644055814,0.712952947539,86
8,0|2|1|3|0|2|1|3,0,2,0.8,batch_centered_broadcast,200,2,1.07376,0.4,20
8,0|2|1|3|0|2|1|3,0,2,0.8,batch_centered_broadcast,200,3,1.14186666667,0.888888888889,3
8,0|2|1|3|0|2|1|3,0,2,0.8,turn_loo,200,0,-0.02788512,1.2,400
8,0|2|1|3|0|2|1|3,0,2,0.8,turn_loo,200,1,1.47644055814,0.712952947539,86
8,0|2|1|3|0|2|1|3,0,2,0.8,turn_loo,200,2,1.37376,0.51,20
8,0|2|1|3|0|2|1|3,0,2,0.8,turn_loo,200,3,2.4752,0,3
8,0|2|1|3|0|2|1|3,0,4,0.2,oracle_advantage,200,0,0,0.639975196178,800
8,0|2|1|3|0|2|1|3,0,4,0.2,oracle_advantage,200,1,0,0.000398538413347,631
8,0|2|1|3|0|2|1|3,0,4,0.2,oracle_advantage,200,2,0,0.250197131361,507
8,0|2|1|3|0|2|1|3,0,4,0.2,oracle_advantage,200,3,0,0.172931723445,390
8,0|2|1|3|0|2|1|3,0,4,0.2,oracle_advantage,200,4,0,1.00312946344,307
8,0|2|1|3|0|2|1|3,0,4,0.2,oracle_advantage,200,5,0,0.0652324643913,244
8,0|2|1|3|0|2|1|3,0,4,0.2,oracle_advantage,200,6,0,0.637414730027,186
8,0|2|1|3|0|2|1|3,0,4,0.2,oracle_advantage,200,7,0,0,149
8,0|2|1|3|0|2|1|3,0,4,0.2,batch_centered_broadcast,200,0,0.02204784,1.86777777778,800
8,0|2|1|3|0|2|1|3,0,4,0.2,batch_centered_broadcast,200,1,0.415917371368,1.42655971942,631
8,0|2|1|3|0|2|1|3,0,4,0.2,batch_centered_broadcast,200,2,0.434293859303,1.6565981151,507
8,0|2|1|3|0|2|1|3,0,4,0.2,batch_centered_broadcast,200,3,0.665606837607,1.66880268829,390
8,0|2|1|3|0|2|1|3,0,4,0.2,batch_centered_broadcast,200,4,0.489580890337,1.78401892858,307
8,0|2|1|3|0|2|1|3,0,4,0.2,batch_centered_broadcast,200,5,0.988469945355,0.956483845442,244
8,0|2|1|3|0|2|1|3,0,4,0.2,batch_centered_broadcast,200,6,1.11971326165,1.01621253581,186
8,0|2|1|3|0|2|1|3,0,4,0.2,batch_centered_broadcast,200,7,1.49217002237,0.481109459534,149
8,0|2|1|3|0|2|1|3,0,4,0.2,turn_loo,200,0,0.02204784,1.86777777778,800
8,0|2|1|3|0|2|1|3,0,4,0.2,turn_loo,200,1,0.0207773819334,1.47096135595,631
8,0|2|1|3|0|2|1|3,0,4,0.2,turn_loo,200,2,0.119369467456,2.0290787619,507
8,0|2|1|3|0|2|1|3,0,4,0.2,turn_loo,200,3,0.279282051282,2.43606618453,390
8,0|2|1|3|0|2|1|3,0,4,0.2,turn_loo,200,4,0.488495114007,2.78414801925,307
8,0|2|1|3|0|2|1|3,0,4,0.2,turn_loo,200,5,0.85868852459,2.0981255039,244
8,0|2|1|3|0|2|1|3,0,4,0.2,turn_loo,200,6,1.12150537634,2.42019308591,186
8,0|2|1|3|0|2|1|3,0,4,0.2,turn_loo,200,7,1.51006711409,2.24989865321,149
8,0|2|1|3|0|2|1|3,0,4,0.35,oracle_advantage,200,0,0,0.730355727127,800
8,0|2|1|3|0|2|1|3,0,4,0.35,oracle_advantage,200,1,0,0.0282051271727,498
8,0|2|1|3|0|2|1|3,0,4,0.35,oracle_advantage,200,2,0,0.209129473167,346
8,0|2|1|3|0|2|1|3,0,4,0.35,oracle_advantage,200,3,0,0.604133236409,234
8,0|2|1|3|0|2|1|3,0,4,0.35,oracle_advantage,200,4,0,1.00458134431,135
8,0|2|1|3|0|2|1|3,0,4,0.35,oracle_advantage,200,5,0,0.0201041551247,95
8,0|2|1|3|0|2|1|3,0,4,0.35,oracle_advantage,200,6,0,0.866717057193,63
8,0|2|1|3|0|2|1|3,0,4,0.35,oracle_advantage,200,7,0,0,43
8,0|2|1|3|0|2|1|3,0,4,0.35,batch_centered_broadcast,200,0,0.0484810210156,1.85222222222,800
8,0|2|1|3|0|2|1|3,0,4,0.35,batch_centered_broadcast,200,1,0.753278650979,1.30987537835,498
8,0|2|1|3|0|2|1|3,0,4,0.35,batch_centered_broadcast,200,2,0.650594721821,1.672996462,346
8,0|2|1|3|0|2|1|3,0,4,0.35,batch_centered_broadcast,200,3,0.934889280627,1.84034423422,234
8,0|2|1|3|0|2|1|3,0,4,0.35,batch_centered_broadcast,200,4,0.353725308642,2.0763542143,135
8,0|2|1|3|0|2|1|3,0,4,0.35,batch_centered_broadcast,200,5,1.15394736842,1.23471837488,95
8,0|2|1|3|0|2|1|3,0,4,0.35,batch_centered_broadcast,200,6,1.26296296296,1.52201786064,63
8,0|2|1|3|0|2|1|3,0,4,0.35,batch_centered_broadcast,200,7,2.03100775194,0.376299501232,43
8,0|2|1|3|0|2|1|3,0,4,0.35,turn_loo,200,0,0.0484810210156,1.85222222222,800
8,0|2|1|3|0|2|1|3,0,4,0.35,turn_loo,200,1,0.13078869114,1.5782648667,498
8,0|2|1|3|0|2|1|3,0,4,0.35,turn_loo,200,2,0.332675646676,2.50451067526,346
8,0|2|1|3|0|2|1|3,0,4,0.35,turn_loo,200,3,0.756826602564,3.12625100446,234
8,0|2|1|3|0|2|1|3,0,4,0.35,turn_loo,200,4,0.800638888889,3.10076817558,135
8,0|2|1|3|0|2|1|3,0,4,0.35,turn_loo,200,5,1.63815789474,1.72454293629,95
8,0|2|1|3|0|2|1|3,0,4,0.35,turn_loo,200,6,1.85555555556,1.81909800957,63
8,0|2|1|3|0|2|1|3,0,4,0.35,turn_loo,200,7,2.58139534884,1.08058409951,43
8,0|2|1|3|0|2|1|3,0,4,0.5,oracle_advantage,200,0,0,0.7649359375,800
8,0|2|1|3|0|2|1|3,0,4,0.5,oracle_advantage,200,1,0,0.0612893904772,388
8,0|2|1|3|0|2|1|3,0,4,0.5,oracle_advantage,200,2,0,0.249953932147,221
8,0|2|1|3|0|2|1|3,0,4,0.5,oracle_advantage,200,3,0,0.995875768033,109
8,0|2|1|3|0|2|1|3,0,4,0.5,oracle_advantage,200,4,0,0.861207227989,51
8,0|2|1|3|0|2|1|3,0,4,0.5,oracle_advantage,200,5,0,0,35
8,0|2|1|3|0|2|1|3,0,4,0.5,oracle_advantage,200,6,0,1,20
8,0|2|1|3|0|2|1|3,0,4,0.5,oracle_advantage,200,7,0,0,10
8,0|2|1|3|0|2|1|3,0,4,0.5,batch_centered_broadcast,200,0,0.02625,1.47777777778,800
8,0|2|1|3|0|2|1|3,0,4,0.5,batch_centered_broadcast,200,1,0.976374570447,0.965659356881,388
8,0|2|1|3|0|2|1|3,0,4,0.5,batch_centered_broadcast,200,2,0.815233785822,1.38563001486,221
8,0|2|1|3|0|2|1|3,0,4,0.5,batch_centered_broadcast,200,3,1.36085626911,1.68985027448,109
8,0|2|1|3|0|2|1|3,0,4,0.5,batch_centered_broadcast,200,4,0.124183006536,1.57460805673,51
8,0|2|1|3|0|2|1|3,0,4,0.5,batch_centered_broadcast,200,5,1.15238095238,0.808526077098,35
8,0|2|1|3|0|2|1|3,0,4,0.5,batch_centered_broadcast,200,6,1.13333333333,1.21555555556,20
8,0|2|1|3|0|2|1|3,0,4,0.5,batch_centered_broadcast,200,7,2.1,0.267777777778,10
8,0|2|1|3|0|2|1|3,0,4,0.5,turn_loo,200,0,0.02625,1.47777777778,800
8,0|2|1|3|0|2|1|3,0,4,0.5,turn_loo,200,1,0.328608247423,1.34365589684,388
8,0|2|1|3|0|2|1|3,0,4,0.5,turn_loo,200,2,0.690045248869,2.19756283996,221
8,0|2|1|3|0|2|1|3,0,4,0.5,turn_loo,200,3,1.53211009174,2.64439020284,109
8,0|2|1|3|0|2|1|3,0,4,0.5,turn_loo,200,4,0.843137254902,2.0123029604,51
8,0|2|1|3|0|2|1|3,0,4,0.5,turn_loo,200,5,2,0.571428571429,35
8,0|2|1|3|0|2|1|3,0,4,0.5,turn_loo,200,6,2,1,20
8,0|2|1|3|0|2|1|3,0,4,0.5,turn_loo,200,7,3,0,10
8,0|2|1|3|0|2|1|3,0,4,0.65,oracle_advantage,200,0,0,0.729187705164,800
8,0|2|1|3|0|2|1|3,0,4,0.65,oracle_advantage,200,1,0,0.0811915676709,277
8,0|2|1|3|0|2|1|3,0,4,0.65,oracle_advantage,200,2,0,0.277723724712,106
8,0|2|1|3|0|2|1|3,0,4,0.65,oracle_advantage,200,3,0,1.2336220058,29
8,0|2|1|3|0|2|1|3,0,4,0.65,oracle_advantage,200,4,0,0.861846,10
8,0|2|1|3|0|2|1|3,0,4,0.65,oracle_advantage,200,5,0,0.016875,4
8,0|2|1|3|0|2|1|3,0,4,0.65,oracle_advantage,200,6,0,0,1
8,0|2|1|3|0|2|1|3,0,4,0.65,batch_centered_broadcast,200,0,0.00673054441406,1.10388888889,800
8,0|2|1|3|0|2|1|3,0,4,0.65,batch_centered_broadcast,200,1,1.18281195957,0.582923159576,277
8,0|2|1|3|0|2|1|3,0,4,0.65,batch_centered_broadcast,200,2,0.876496670597,0.94169534433,106
8,0|2|1|3|0|2|1|3,0,4,0.65,batch_centered_broadcast,200,3,1.65458002874,1.75478927203,29
8,0|2|1|3|0|2|1|3,0,4,0.65,batch_centered_broadcast,200,4,0.0719166666667,1.07222222222,10
8,0|2|1|3|0|2|1|3,0,4,0.65,batch_centered_broadcast,200,5,1.22,0.576388888889,4
8,0|2|1|3|0|2|1|3,0,4,0.65,batch_centered_broadcast,200,6,1.36666666667,0,1
8,0|2|1|3|0|2|1|3,0,4,0.65,turn_loo,200,0,0.00673054441406,1.10388888889,800
